,id,name,name_cluster_coffee,name_cluster_contains_coffee,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,lowest_price_missing,highest_price,highest_price_missing,first_appeared_fixed,last_appeared_fixed
1457,183888,"Coupe Drugstore aux parfums du jour: vanille, cafe, chocolat, noisette, Cointreau, fraise, cassis, rhum",coffee ice cream,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1458,183891,"Coffee Sundae glace cafe, Chantilly, sauce cafe",coffee sundae,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1459,183897,"St-James Blues biscuit savarin arrose au rhum St-James, glace vanille, chocolat, cafe, sauce St-James, Chantilly",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1460,183898,"Coupe Porto Rozes biscuit arrose au Porto Rozes, sucre souffle glace vanille, cafe, sauce Rozes, Chantilly",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1461,184105,"Coffee House Fresh Fruit Salad: An Assortment of Citrus Sections with Fresh Fruits and Melons in Season on Crisp Lettuce, Cream or French Dressing",coffee with food,1,2,2,1961,1963,0.0,False,0.0,False,1961,1963
1462,184113,"Coffee, Our Special Blend",coffee,1,2,2,1961,1963,0.0,False,0.0,False,1961,1963
1463,184157,"Fruit and Cereal and Rolls, Toast, Muffins or Corn Cakes, Two Strips of Bacon will be substituted for either Fruit or Cereal, Coffee, Tea, Milk, Cocoa",coffee with food,1,1,1,1938,1938,0.0,False,0.0,False,1938,1938
1464,184159,"Two Eggs with Ham and Rolls, Toast, Muffins or Corn Cakes, Coffee, Tea, Milk, Cocoa",coffee with food,1,1,1,1938,1938,0.5,False,0.5,False,1938,1938
1465,184162,"Choice of Fruit or Cereal and Choice of Chipped Beef in Cream on Toast, or Fresh Fruit Omelet, or Two Eggs any style, Rolls, Toast, Muffins, Coffee, Tea, Milk, Cocoa",coffee with food,1,1,1,1938,1938,0.0,False,0.0,False,1938,1938
1466,184164,"Fruit and Cereal and Choice of Codfish Cakes, Tomato Sauce, or Little Link Sausage and Corn Cakes, or Poached Eggs, Rasher of Bacon, Rolls, Toast, Muffins, Coffee, Tea, Milk, Cocoa",coffee with food,1,1,1,1938,1938,0.8,False,0.8,False,1938,1938
1467,184165,"Fruit and Cereal and Choice of Fresh Fish, or Calf's Liver and Bacon, or Fried Pork Chops, Cream Gravy, or Small Breakfast Steak and Lyonnaise Potatoes, Rolls, Toast, Muffins, Coffee, Tea, Milk, Cocoa",coffee with food,1,1,1,1938,1938,0.0,False,0.0,False,1938,1938
1468,184212,Instant Decaf or Sanka,coffee (decaf),1,1,1,1959,1959,0.45,False,0.45,False,1959,1959
1469,184213,Irish Mist Coffee,irish coffee,1,3,3,1958,1962,1.25,False,1.5,False,1958,1962
1470,184214,Cafe Diable p.p.,coffee drink,1,1,1,1959,1959,1.5,False,1.5,False,1959,1959
1471,184231,Coffee Ice Cream with Petit Fours,coffee ice cream,1,2,2,1959,1969,0.0,False,0.0,False,1959,1969
1472,184246,Coffee with Cream (Pot),coffee (pot),1,9,9,1920,1944,0.25,False,0.4,False,1920,1944
1473,184248,Coffee with Cream (Cup),coffee,1,7,7,1920,1938,0.15,False,0.15,False,1920,1938
1474,184253,Southern Coffee (Pot),coffee (pot),1,5,5,1937,1941,0.0,False,0.0,False,1937,1941
1475,184312,"Kaffee Hag, Pot",coffee (pot),1,13,13,1938,1946,0.2,False,0.25,False,1938,1946
1476,184388,Coffee: Pot for One,coffee (pot),1,4,4,1940,1940,0.25,False,0.25,False,1940,1940
1477,184391,Coffee: Cup,coffee,1,1,1,1940,1940,0.15,False,0.15,False,1940,1940
1478,184408,Sanka Coffee: Pot for One,coffee (pot),1,2,2,1940,1946,0.0,False,0.0,False,1940,1946
1479,184441,Kaffee Hag,coffee,1,277,303,1917,2005,0.0,False,30.0,False,1917,2005
1480,184461,French Ice Cream: Coffee,coffee ice cream,1,7,7,1950,1979,0.6,False,1.5,False,1950,1979
1481,184537,N.Y.C Special Coffee,coffee,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1482,184665,Sanka Coffee (Pot for One),coffee (pot),1,9,9,1930,1942,0.25,False,0.35,False,1930,1942
1483,184668,Kaffee Hag Coffee (Pot for One),coffee (pot),1,7,7,1922,1922,0.25,False,0.25,False,1922,1922
1484,184670,N.Y.C. Special Coffee with Cream (Pot),coffee (pot),1,6,6,1930,1939,0.25,False,0.25,False,1930,1939
1485,184743,Coffee Cup Custard,coffee,1,10,10,1914,1963,0.25,False,0.6,False,1914,1963
1486,184997,Coffee Meringue Glace,coffee glacé,1,1,1,1961,1961,0.0,False,0.0,False,1961,1961
1487,185084,Dutch Coffee Cake,coffee cake,1,2,2,1964,1964,0.8,False,0.8,False,1964,1964
1488,185089,Mocha Cream Layer Cake,mocha cake,1,4,4,1916,1964,0.1,False,0.9,False,1916,1964
1489,185149,Homemade Coffee Cake,coffee cake,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1490,185240,Italian Cafe Espresso,espresso,1,1,1,1964,1964,0.95,False,0.95,False,1964,1964
1491,185241,Cafe Filter,coffee,1,2,2,1964,1964,0.9,False,0.95,False,1964,1964
1492,185247,"CREAMED CHICKEN and Mushroom Shortcake on Corn Bread, Green Peas, Choice of Apple Pie, Laye Cake, Pudding, Jell-O, Ice Cream, Coffee, Tea or Milk",coffee with food,1,1,1,1963,1963,0.0,False,0.0,False,1963,1963
1493,185250,"Chilled Juice or Fresh Vegetable Soup CREAM CHEESE AND CHOPPED OLIVES on Whole Wheat Bread, Coffee, Tea or Milk",coffee with food,1,1,1,1963,1963,0.0,False,0.0,False,1963,1963
1494,185251,"Coffee House Maurice Salad Bowl A Refreshing Salad with Julienne Turkey, Ham and Tomato Mixed with Chopped Green Lettuce Leaves and Maurice Salad Dressing",coffee,1,1,1,1963,1963,0.0,False,0.0,False,1963,1963
1495,185272,"SPECIAL COFFEE HOUSE STEAK SANDWICH Served with French Fried Onion Rings, Lettuce and Pickle",coffee with food,1,2,2,1961,1963,0.0,False,0.0,False,1961,1963
1496,185487,Coffee (pot) .30,coffee (pot),1,1,1,0,0,0.0,False,0.0,False,1840,1840
1497,185499,Chocolate or Coffee,coffee,1,1,1,0,0,0.9,False,0.9,False,1840,1840
1498,185523,"Alberta Peach, Fresh Pineapple Ring, Cottage Cheese Melba Toast, Black Coffee",coffee with food,1,1,1,1959,1959,1.75,False,1.75,False,1959,1959
1499,185524,"Fresh Vegetable Platter with Poached Egg, Asparagus Spears, String Beans, Broccoli, Broiled Tomato, Melba Round, Black Coffee",coffee with food,1,1,1,1959,1959,1.95,False,1.95,False,1959,1959
1500,185621,"Cold Dutch Luncheon: Assorted Sausage (our own product), with Potato Salad, Domestic Cheese, Rye Bread, Tea, Coffee or Milk",coffee with food,1,1,1,1938,1938,0.0,False,0.0,False,1938,1938
1501,185626,"Club Sandwich, Sliced Tomato, Ripe Olives, Fresh Fruit Parfait, Tea, Coffee or Milk",coffee with food,1,1,1,1938,1938,1.0,False,1.0,False,1938,1938
1502,185635,"Fresh Strawberries with Cream, Toast and Coffee",coffee with food,1,1,1,1938,1938,0.4,False,0.4,False,1938,1938
1503,185654,"Peach, Pistachio, Strawberry, Chocolate, Vanilla or Coffee Ice Cream",coffee ice cream,1,1,1,1959,1959,0.0,False,0.0,False,1959,1959
1504,185681,Postum or Sanka Coffee,coffee,1,2,2,0,0,0.25,False,0.25,False,1840,1840
1505,185850,"Coffee (Cup, Pot)",coffee,1,1,1,0,0,0.1,False,0.2,False,1840,1840
1506,185874,"Toasted Chicken, Lettuce and Bacon Sandwich, Tea, Coffee, Milk",coffee with food,1,1,1,1939,1939,0.0,False,0.0,False,1939,1939
1507,185875,"Hot Roast Turkey Sandwich with Vegetables, Tea, Coffee, Milk",coffee with food,1,1,1,1939,1939,0.65,False,0.65,False,1939,1939
1508,185958,"ONE DOLLAR SPECIAL: Fresh Mushroom Omelet, Potatoes, Vegetable, Bread and Butter and Pot of Coffee",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1509,186097,"Chicken Salad, Ripe Olives, Stuffed Egg, Melba Toast, Choice of Desserts, Tea, Coffee, Cocoa or Milk",coffee with food,1,1,1,1940,1940,0.0,False,0.0,False,1940,1940
1510,186145,"Assortment of Sausage (Liver, Pimiento and Lyon's), Potato and Egg Salad, Sliced Calavo, Cheese Crock, Toasted Crackers, Tea, Coffee, Chocolate or Milk",coffee with food,1,1,1,1942,1942,0.0,False,0.0,False,1942,1942
1511,186157,Decaffinated Coffee (Cup),coffee (decaf),1,3,3,1937,1942,0.1,False,0.15,False,1937,1942
1512,186265,"Coffee, (Cup)",coffee,1,1,1,1941,1941,0.1,False,0.1,False,1941,1941
1513,186332,"Plate Luncheon meat or fish, potatoes, vegetable, bread and butter, coffee, tea or milk",coffee with food,1,1,0,0,0,0.0,False,0.0,False,1840,1840
1514,186462,American  Coffee,coffee,1,1,1,1958,1958,0.0,False,0.0,False,1958,1958
1515,186495,Kaffee-Hag Coffee (Pot for One),coffee (pot),1,1,1,1939,1939,0.0,False,0.0,False,1939,1939
1516,186644,"Choice of Two Vegetables; Rolls or Muffins; Tea, Coffee, Cocoa (Hot or Iced) or Milk",coffee with food,1,1,1,1931,1931,0.0,False,0.0,False,1931,1931
1517,186685,"Postum, Kaffee Hag or Sanka Coffee",postum (coffee substitute),1,3,3,1931,1931,0.25,False,0.25,False,1931,1931
1518,186717,"Choice of Fruit or Cereal, Orange or tomato Juice, California Select Prunes, Grapefruit, Melon in Season; or, Dry or Cooked Cereal with Cream, Two Eggs any Style or Wheat Cakes with Bacon, Maple Syrup, Rolls, Toast, Muffins, Orange Marmalade, Coffee, Milk",coffee with food,1,1,1,1941,1941,0.0,False,0.0,False,1941,1941
1519,186719,"Choice of Fruit and Cereal, Orange or Tomato Juice, California Select Prunes, Grapefruit, Melon in Season; and, Dry or Cooked Cereal with Cream, Rolls, Toast, Muffins, Orange Marmalade, Coffee, Milk, Chocolate",coffee with food,1,1,1,1941,1941,0.0,False,0.0,False,1941,1941
1520,186721,"Choice of Fruit or Cereal, Orange or Tomato Juice, California Select Prunes, Grapefruit, Melon in Season; or Dry or Cooked Cereal with Cream, Rolls, Toast, Muffins, Orange Marmalade, Coffee, Milk, Chocolate",coffee with food,1,1,1,1941,1941,0.0,False,0.0,False,1941,1941
1521,186723,"Choice of Fruit or Cereal, Orange or Tomato Juice, California Select Prunes, Grapefruit, Melon in Season; or, Dry or Cooked Cereal with Cream, Ham or Bacon and Eggs, Rolls, Toast, Muffins, Orange Marmalade, Coffee, Milk, Chocolate",coffee with food,1,1,1,1941,1941,0.0,False,0.0,False,1941,1941
1522,186767,Decaffinated Coffee,coffee (decaf),1,6,6,1946,1997,0.55,False,1.5,False,1946,1997
1523,186925,"French Ice Cream, Coffee",coffee ice cream,1,4,4,1913,1957,0.15,False,0.65,False,1913,1957
1524,186945,Mocha Pudding,mocha pudding,1,11,11,1949,1969,0.45,False,0.85,False,1949,1969
1525,187225,"One Dollar Special--Hot Minced Chicken Sandwich, Fricassee Sauce, Stewed Corn, Sliced Tomatoes and a pot of coffee",coffee with food,1,1,1,1938,1938,0.0,False,0.0,False,1938,1938
1526,187259,"Baked Salmon, Mission Style String Beans in butter or Potatoes, Saute with Hot Dinner Rolls and Butter with Peach Cobbler, Fruit Sauce or Ice Cream with Milk, Coffee or Tea",coffee with food,1,1,1,1941,1941,0.0,False,0.0,False,1941,1941
1527,187260,"Roast Select Lamb, Mint Jelly String Beans in butter or Potatoes, Saute with Hot Dinner Rolls and Butter with Peach Cobbler, Fruit Sauce or Ice Cream with Milk, Coffee or Tea",coffee with food,1,1,1,1941,1941,0.5,False,0.5,False,1941,1941
1528,187267,Coffee (Pot); (Cup),coffee,1,2,2,1940,1941,0.05,False,0.25,False,1940,1941
1529,187298,"THE CONTINENTAL: Orange Juice, Danish Pastry, Butter and Jam, Tea, Coffee, Sanka",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1530,187334,"Plain or Toasted Chicken with Bacon Sandwich, Tea, Coffee, Milk, Ginger Ale",coffee with food,1,1,1,1939,1939,0.0,False,0.0,False,1939,1939
1531,187335,"Toasted Ham and Cheese Sandwich, Tea, Coffee, Milk, Ginger Ale",coffee with food,1,1,1,1939,1939,0.5,False,0.5,False,1939,1939
1532,187340,"Egg and Lettuce Salad Sandwich, Tea, Coffee, Milk, Ginger Ale",coffee with food,1,1,1,1939,1939,0.0,False,0.0,False,1939,1939
1533,187342,"Toasted Cheese and Bacon Sandwich, Tea, Coffee, Milk, Ginger Ale",coffee with food,1,1,1,1939,1939,0.5,False,0.5,False,1939,1939
1534,187366,"Coffee, Cup/Pot",coffee (pot),1,1,1,1939,1939,0.15,False,0.25,False,1939,1939
1535,187386,"Coffee, Cup, Pot",coffee,1,1,1,1939,1939,0.15,False,0.25,False,1939,1939
1536,187520,Mocha Layer Cake,mocha cake,1,21,25,1912,1969,0.06,False,0.75,False,1912,1969
1537,187536,"Orange juice, Danish Pastry, Butter & Jam, Coffe, Tea or Sanka",coffee with food,1,1,0,0,0,3.75,False,3.75,False,1840,1840
1538,187877,"Special Luncheon Choice of one Hot Dish or Salad, Dessert, Tea, Coffee or Chocolate",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1539,187889,"Special Luncheon Pear, Pineapple or Combination Salad, a la King Chicken, Hot Biscuits or Chops or Steaks, Choice of Home-made Layer Cake, Pudding, Ice Cream, Pie, Tea, Coffee or Chocolate",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1540,187890,"Special Luncheon Pear, Pineapple or Combination Salad, Soup, Choice of Fried Chicken, Chicken a la King,  Shrimp Poulette or Creamed Chicken, Hot Biscuits or Chops or Steaks, Choice of Home-made Layer Cake, Pudding, Ice Cream, Pie, Tea, Coffee or Chocolat",coffee with food,1,1,1,0,0,1.0,False,1.0,False,1840,1840
1541,188211,Parfait au Mocha,mocha parfait,1,1,1,0,0,0.85,False,0.85,False,1840,1840
1542,188234,"PATTIES OF COUNTRY SAUSAGE, Scrambled Eggs, French Fried Potatoes, Bread and Butter, Tea, Coffee, Milk..",coffee with food,1,1,1,1927,1927,0.0,False,0.0,False,1927,1927
1543,188235,"SWEETBREADS Breaded, Tomato Sauce, Wax Beans, Sweet Potatoes Glace, Bread and Butter, Tea, Coffee, Milk",coffee with food,1,1,1,1927,1927,1.1,False,1.1,False,1927,1927
1544,188289,Mocha Custard Pie,mocha pie,1,2,2,1954,1959,0.5,False,0.8,False,1954,1959
1545,188340,"French Ice Cream: Rum Raisin, Chocolate, Strawberry, Coffee, Pistachio, Butter Pecan or Vanilla",coffee ice cream,1,1,1,1980,1980,0.0,False,0.0,False,1980,1980
1546,188388,"TOAST, BREAKFAST ROLLS, BUTTER & JAM  COFFEE, TEA, MILK, SANKA",coffee with food,1,1,1,1980,1980,0.0,False,0.0,False,1980,1980
1547,188616,Italian Cafe Espresso [Ground to Your Order],espresso,1,1,1,1964,1964,0.0,False,0.0,False,1964,1964
1548,188659,Coffee (Pot for 1),coffee (pot),1,1,1,1939,1939,0.25,False,0.25,False,1939,1939
1549,188661,Kaffee Hag Coffee,coffee,1,2,2,1937,1939,0.0,False,0.25,False,1937,1939
1550,188720,Danish Coffee Cake,coffee cake,1,2,2,1938,1948,0.1,False,0.1,False,1938,1948
1551,188730,"Kaffee Hag, per cup",coffee,1,1,1,1938,1938,0.15,False,0.15,False,1938,1938
1552,188912,N.Y.C. Special Coffee (Pot),coffee,1,2,2,1922,1922,0.25,False,0.25,False,1922,1922
1553,188956,LE CAFE BRESILIEN,coffee,1,1,1,1939,1939,0.0,False,0.0,False,1939,1939
1554,189275,"Die gute Tasse Kafee, einzeln frischgefiltert",coffee,1,1,1,1965,1965,0.0,False,0.0,False,1965,1965
1555,189332,"Coffee Ice Cream, Chocolate Sauce",coffee ice cream,1,1,1,1959,1959,0.0,False,0.0,False,1959,1959
1556,189488,"Cup of Soup; Fresh Fish or Southern Roast Beef Hash, Potato, Fresh Vegetable, Rolls, PRR Ice Cream and Coffee",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1557,189682,"SHOPPER'S SPECIAL;  Cup of Soup dur Jour with Chicken Salad Plate, Cole Slaw, Pickle Wedge, Egg Quarters and a cup of our delicious Coffee",coffee with food,1,1,1,1963,1963,0.0,False,0.0,False,1963,1963
1558,189723,COFFEE-Pot,coffee (pot),1,1,1,0,0,0.0,False,0.0,False,1840,1840
1559,189835,"Italian Spaghetti with meat sauce, rolls and coffee",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1560,190068,"FRESH VEGETABLE LUNCHEON WITH POACHED EGG Hearts of Lettuce with Lemon Dressing, Orange Sherbet, Tea with Lemon, Black Coffee",coffee with food,1,1,1,1963,1963,0.0,False,0.0,False,1963,1963
1561,190203,"New York Cut Steak (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1562,190204,"2 Eggs any Style (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1563,190205,"Bacon and Egg (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1564,190206,"Ham and Egg (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1565,190208,"Club Steak (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1566,190209,"Fried Chicken (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1567,190210,"Lamb Chops (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1568,190212,"Calf Liver & Bacon (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,0.8,False,0.8,False,1840,1840
1569,190213,"Calf Liver & Onion (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1570,190214,"Broiled Squab (Including Potatoes, Vegetables, Bread and Butter and Coffee)",coffee with food,1,1,1,0,0,1.0,False,1.0,False,1840,1840
1571,190223,Genuine Peerless Mocha Java Blend Coffee,coffee,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1572,190297,"B: Choice of Orange Juice, Tomato Juice, Pineapple Juice, Grapefruit (Half) or Bakead Prunes; Cooked or Dry Cereal with Cream; Little Pig Sausage with Scrambled Eggs or Bacon and Eggs and Fried Potatoes; Toast or Muffins; Coffee (Cup), Milk, Tea (Pot)",coffee with food,1,1,1,1941,1941,0.55,False,0.55,False,1941,1941
1573,190300,"A: Choice of Orange Juice, Tomato Juice or Baked Prunes; Dry or Cooked Cereal with Cream; Toast or Muffins; Coffee (Cup), Milk, Tea (Pot)",coffee with food,1,1,1,1941,1941,0.0,False,0.0,False,1941,1941
1574,190599,"Coffee, Vanilla Pot de Creme",coffee ice cream,1,1,0,1969,1969,0.0,False,0.0,False,1969,1969
1575,190600,"Coffee, Chocolate Pot de Creme",coffee (pot),1,1,0,1969,1969,0.9,False,0.9,False,1969,1969
1576,190612,CAFFE PARMA,coffee,1,1,1,0,0,4.75,False,4.75,False,1840,1840
1577,190619,Kaffe-Hag,coffee,1,2,2,1949,1969,0.45,False,0.55,False,1949,1969
1578,190765,"Tea or Coffee, per pot, for one",coffee (pot),1,1,0,1938,1938,0.0,False,0.0,False,1938,1938
1579,190805,Freshly Made Coffee,coffee,1,1,1,1962,1962,0.0,False,0.0,False,1962,1962
1580,190806,"N.P. Special Club House Sandwich, Assorted Relishes, Coffee, Tea or Milk, Choice of Pie or Ice Cream",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1581,190810,"Toasted Chicken Salad Sandwich, Potato Chips, Sweet Pickles, Coffee, Tea or Milk, Choice of Pie or Ice Cream",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1582,190813,"Crab Flakes or Tuna Fish Salad, Triscuits, Coffee or Milk",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1583,190818,"Caffeinless Health Tea, Pot",coffee (decaf),1,2,2,0,0,0.0,False,0.0,False,1840,1840
1584,190819,"Cafffeinless Coffee, Pot",coffee (decaf),1,1,1,0,0,0.0,False,0.0,False,1840,1840
1585,190943,"Omelet with Macedoine of Fruit, Hashed Browned Potatoes, Rolls and Coffee",coffee with food,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1586,191020,"Postum, Kaffee Hag, or Sanka Coffee",postum (coffee substitute),1,1,1,1932,1932,0.0,False,0.0,False,1932,1932
1587,191108,"DRIP-O-LATOR KAFFEE HAG COFFEE, POT",coffee (pot),1,1,1,0,0,0.15,False,0.15,False,1840,1840
1588,191110,"COFFEE, CHOCOLATE OR POSTUM, POT",postum (coffee substitute),1,1,1,0,0,0.15,False,0.15,False,1840,1840
1589,191461,"Coffee, Tea, Chocolate or Milk",coffee,1,5,5,0,0,0.0,False,0.0,False,1840,1840
1590,191533,"No. 1 Choice of Listed Fruits and Cereals with Cream, Farm Sausage with Griddle Cakes, Broiled Lamb Chops on Toast, or Calf's Liver with Bacon, or Ham or Bacon with Two Eggs, Hot Rolls, Muffins, Toast, Coffee, Tea, Milk, Cocoa",coffee with food,1,1,1,1937,1937,1.0,False,1.0,False,1937,1937
1591,191694,NON-CAFFEINE COFFEE (CUP),coffee,1,1,1,1942,1942,0.15,False,0.15,False,1942,1942
1592,191746,Coffee (Pot for One),coffee (pot),1,7,7,1930,1946,0.25,False,0.25,False,1930,1946
1593,191905,"Coffee, Cocoa, or Chocolate",coffee,1,1,1,0,0,0.0,False,0.0,False,1840,1840
1594,191978,"Sanka Coffee, pot",coffee,1,7,7,1937,1945,0.0,False,0.0,False,1937,1945
1595,192050,Drip-O-Lator Sanka Coffee (Pot),coffee (pot),1,2,2,1943,1943,0.15,False,0.2,False,1943,1943
1596,192109,"No. 1-Cup of Puree of Tomato, Boiled Cod, Stewed Tomatoes, Mashed Potatoes Bread and Butter, Dessert, Tea, Coffee, Milk",coffee with food,1,1,1,1928,1928,0.0,False,0.0,False,1928,1928
1597,192113,"No.2-Minced Chicken and Green Peppers, June Peas, Mashed Potatoes Bread and Butter, Dessert, Tea, Coffee, Milk",coffee with food,1,1,1,1928,1928,0.0,False,0.0,False,1928,1928
1598,192115,Coffee Demi Tasse,espresso,1,2,2,1937,1937,0.15,False,0.15,False,1937,1937
1599,192118,"No. 3-Roast Loin of Pork, Apple Sauce, Brussels Sprouts, Boiled Potatoes Bread and Butter, Dessert, Tea, Coffee, Milk",coffee with food,1,1,1,1928,1928,0.0,False,0.0,False,1928,1928
1600,192215,Egg Coffee,coffee with food,1,1,1,1924,1924,0.4,False,0.4,False,1924,1924
1601,192313,"No. 2 Choice of Listed Fruits or Cereals with Cream; Two Eggs Boiled, Fried or Scrambled, or French Toast with  Honey or Currant Jelly; Hot Rolls, Muffins, Toast; Coffee, Tea, Milk, Cocoa",coffee with food,1,1,1,1937,1937,0.75,False,0.75,False,1937,1937
1602,192315,"No. 3 Choice of Listed Fruits and Cereals with Cream; Hot Rolls, Muffins, Toast; Coffee, Tea, Milk, Cocoa",coffee with food,1,1,1,1937,1937,0.65,False,0.65,False,1937,1937
