id,name,name_cluster_coffee,name_cluster_contains_coffee,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,lowest_price_missing,highest_price,highest_price_missing
363348,"Calf's Tongue, Sauce Piquante, Veloute of Lettuce, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363350,"Chicken Patty Princesse, Straw Potatoes, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363351,"COLD Halibut Chatillon, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363352,"Pickled Lamb Tongue, Potato Salad au Cresson, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363353,"Broiled Live Codfish, Potatoes Mignonette, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363354,"Omelette with Asparagus Tips, Creamed Potatoes, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363355,"Mousseline of Ham, Noodles, Creamed Spinach, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363356,"Chicken Patty a la King, String Beans, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363357,"COLD Fresh Mackerel au Ven Blanc, Cucumber Salad, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363359,"Omelette with Kidney, Mashed Potatoes, Buttered Spinach, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363360,"Broiled Boston Scrod, Boiled Potato, Fresh String Beans, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363361,"Bitokes of Beef, Fried Onions, Potatoes Saute, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363362,"Sweetbread Patty Renaisance, Heart of Lettuce, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363363,"COLD Herring au Vin Blanc, Salad Henriette, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363364,"COLD Shoulder of Veal n Jelly, Salad a l'Italienne, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363365,"COLD Leg of Lamb en Chevreuil Cumberland, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363366,"Broiled Halibut, Potato Persillade, Fresh String Beans, Choice of Salad, Cheese or Dessert, Coffee or Tea1",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363367,"Poached Egg a la Reine, Asparagus Tips, Green Peas, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363368,"Boiled Leg of Lamb, Caper Sauce, Mashed Turnips, Potatoes, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363369,"Brochette of Chicken Livers, Grilled Tomato, Mashed Potatoes, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363370,"COLD Crab Flakes Mephisto, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363371,"COLD Braised Beef a la Mode Bellevue, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363421,"Supreme of Sole with shrimps and asparagus tips, Cafe de Paris, potatoes Duchesse",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
363525,"Commodore coffee with cream, served in percolator for one or two",coffee,1,1,1,1933,1933,0.0,false,0.0,false
363529,"Coffee, Gaudarali Blend",coffee,1,1,1,1901,1901,0.0,false,0.0,false
363656,Coffee Filtre 30  with Cream 40,coffee,1,2,2,1933,1933,0.0,false,0.0,false
364013,"A Wee Bit to Taper Off: Ice Cream, Coffee, Assorted Cakes, Roquefort and Edam Cheese, Cigars, Cigarettes",coffee with food,1,1,1,1901,1901,0.0,false,0.0,false
364286,"Glace, cafe",coffee glacé,1,2,2,1900,1932,0.0,false,0.0,false
364292,"Glace, Cafe Parfait",coffee glacé,1,1,1,1900,1900,0.0,false,0.0,false
364426,Hotel Pierrre Special Coffee with Cream,coffee,1,1,1,1933,1933,0.0,false,0.0,false
364439,Demi-tasse Coffee with Cream,espresso,1,1,1,1933,1933,0.0,false,0.0,false
364777,Coffee Ice Cream with caramel sauce,coffee ice cream,1,1,1,1933,1933,0.0,false,0.0,false
364994,1 Tasse Kaffee (Filterkaffee),coffee,1,1,1,0,0,0.0,false,0.0,false
364995,1 Portion Kaffee (Filterkaffee),coffee,1,1,1,0,0,0.0,false,0.0,false
365144,Ambassador Coffee 25 with Cream 35,coffee,1,1,1,1933,1933,0.0,false,0.0,false
365145,Instant Postum - Sanka or Kaffee Hag 30 with Cream 40,postum (coffee substitute),1,1,1,1933,1933,0.0,false,0.0,false
365204,"Vanilla, Chocolate, Coffee or Pistachio Ice Cream",coffee ice cream,1,1,1,1933,1933,0.0,false,0.0,false
365278,Cafe Piccolo,coffee,1,1,1,1929,1929,0.0,false,0.0,false
365295,"OUR EVENING SPECIAL - Soup or Salad, Roast Prime Rib os Eastern Choice Beef, Choice of Potato, Vegetables, Coffee or Hot Tea, Ice Cream or Sherbet",coffee with food,1,1,1,1967,1967,3.75,false,3.75,false
365343,"Chef's Special Luncheon - Broiled Breast of Spring Lamb Persille, Boulangere Potato and Lima Beans, Lemon Chiffon Pie, Coffee, Milk or Tea",coffee with food,1,1,1,1949,1949,0.0,false,0.0,false
365478,"Vanilla, Chocolate, Pistachio or Coffee Ice Cream",coffee ice cream,1,1,1,1933,1933,0.0,false,0.0,false
365839,Cafe a la Mode Orientale,coffee,1,1,1,1931,1931,0.0,false,0.0,false
366108,"Pot of Coffee, simple 50 Mils",coffee (pot),1,1,1,0,0,0.0,false,0.0,false
366114,Cup of Turkish Coffee 30 Mils,turkish coffee,1,1,1,0,0,0.0,false,0.0,false
366138,"Broiled Live Codfish, Chive Potatoes, Buttered Spinach, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366139,"Plain Omelette with Spinach and Potatoes Saute, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366140,"Browned Roast Beef Hash, Grilled Tomato and Egg Plant, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,1.0,false,1.0,false
366141,"Breaded Escalope of Veal, Asparagus Tips, Potatoes Allumette, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366142,"COLD Coquille of Halibut a la Russe, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366143,"COLD Beef a la Mode in Jelly, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366144,"Baby Flounder Saute Meuniere, Potatoes O'Brien, Corn Fritter, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366145,"Omelette Parmesane, Mashed Potatoes, Asparagus Tips, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366146,"Stuffed Shoulder of Veal Venitienne, Creamed Lettuce, Spaghetti Italienne, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366147,"Bouchee of Chicken a la King, Heart of Lettuce, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366148,"COLD Coquille of Crab Flakes Virginia, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366149,"COLD Leg of Lamb, String Beans and Potato Salad, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
366160,Special Blended Brazilian Coffee,coffee,1,1,1,1948,1948,0.0,false,0.0,false
366428,Coffee a la North Bergen,coffee,1,1,1,1929,1929,0.0,false,0.0,false
366600,"Scheherezade - turkish coffee ice cream heavily veiled with caramel sauce, red raspberry ice luxuriating in marshmallow sauce with an exotic tiara of charlotte russe and a precious, luscious, juice red maraschino ruby",turkish coffee,1,1,1,0,0,0.8,false,0.8,false
366604,"cof-fiesta sundae - coffee ice cream drowned in that incomparable salsa de cacao, topped with our original koffee krunch, charlotte russem and that ubiquitous cereza marrasquina",coffee sundae,1,1,1,0,0,0.0,false,0.0,false
366608,"fiddle faddle - coffee syrup, holland boy chocolate ice cream, sliced banana surprises, and ground nuts on turkish coffee ice cream all dolled up in a folderol of charlotte russe, sliced toasted almonds, chocolate bits and a maraschino cherry",coffee with food,1,1,1,0,0,0.0,false,0.0,false
366963,"Ice Cream, Mocha",mocha ice cream,1,1,1,1939,1939,0.0,false,0.0,false
367186,"Omelette a la Romaine, String Beans Portugaise, French Fried Potatoes, Choice of Salad or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367187,"Salisbury Steak Saute, Creamed Spinach, Potatoes Lyonnaise, Choice of Salad or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367188,"Vol au Vent of Chicken, Fresh String Beans, Straw Potatoes, Choice of Salad or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367189,"COLD Slice of Roast Beef, Potato Salad, Sliced Tomato, Choice of Salad or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367254,"Vanilla, Chocolate, Coffee, Strawberry or Pistachio Ice Cream",coffee ice cream,1,1,1,1933,1933,0.0,false,0.0,false
367485,Glace Cafe Viennois,coffee glacé,1,1,1,1932,1932,0.0,false,0.0,false
367592,"Omelette Virginia, Creamed Spinach, Potatoes Saute, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367595,"Curried Lamb, Boiled Rice, Fried Onions and Potatoes, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367598,"Sweetbread Patty Argenteuil, Potato, Fresh String Beans, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367600,"COLD Lettuce, Eggs, Tomato Salad, Russian Dressing, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367601,"COLD Beef Salad Ambassador, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367632,Filet of Beef Saute Cafe Martin,coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
367703,Italian Coffee Frappe with Imported Brandy,frappe (coffee),1,1,1,1954,1954,0.0,false,0.0,false
367762,Vanilla Chocolate Coffee Strawberry or Pistacho Ice Cream,coffee ice cream,1,1,1,1933,1933,0.0,false,0.0,false
367914,Coffe (Hot or Iced),coffee,1,1,1,1962,1962,0.0,false,0.0,false
367955,"Instant Postum, Sanka or Kaffee Hag",postum (coffee substitute),1,1,1,1933,1933,0.0,false,0.0,false
367956,"Instant Postum, Sanka or Kaffee Hag with Cream",postum (coffee substitute),1,2,2,1933,1933,0.0,false,0.0,false
368053,"Fried Eggs with Knackwurst, French Fried Potatoes, Creamed Spinach, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368054,"Boston Scrod Meuniere, Potatoes Parmentier, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368055,"Braised Leg of Lamb, Creamed Turnips, Mashed Potatoes, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368056,"Sweetbread Patty Kossuth, Asparagus Tips, Straw Potatoes, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368057,"COLD Green Asparagus, with Slice of Ham, Sauce Norwegienne, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368288,"Special Luncheon: Stuffed Shoulder of Veal, choice of two vegetables (except Asparagus), Bread or Rolls, Tea, Coffee, Chocolate or Milk",coffee with food,1,1,1,0,0,0.0,false,0.0,false
368289,"Special Luncheon: Baked Codfish with Tomatoes, choice of two vegetables (except Asparagus), Bread or Rolls, Tea, Coffee, Chocolate or Milk",coffee with food,1,1,1,0,0,1.0,false,1.0,false
368290,"Special Luncheon: Boiled Ox Tongue, New Spinach, choice of two vegetables (except Asparagus), Bread or Rolls, Tea, Coffee, Chocolate or Milk",coffee with food,1,1,1,0,0,1.0,false,1.0,false
368384,Filet of Sole Cafe de Paris,coffee with food,1,2,2,1933,1933,0.0,false,0.0,false
368498,"Special Easter Dinner (pt.2): or Roast Prime Rib of Beef au Jus; Cauliflower in Butter, Sweet Potato Glace with Apple, Mixed Salad, Ice Cream with Crushed Fresh Strawberries and Cake, Demi-Tasse",espresso with food,1,1,1,1926,1926,0.0,false,0.0,false
368748,"Omelette Parmesane, Mashed Potatoes, Creamed Spinach, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,1.0,false,1.0,false
368750,"Broiled Fresh Mackerel, Straw Potatoes, Tomato, Mustard Sauce, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368754,"Browned Roast Beef Hash, Glaced Pineapple, Fried Egg, Timbale of Spinach, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,1.0,false,1.0,false
368756,"Stuffed Breast of Veal Chivry, Spaghetti Mslianaise, Creamed Beet Tops, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368757,"COLD Ballotine of Chicken, Asparagus Tips and Potato Salad, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,2,2,1933,1933,1.0,false,1.0,false
368759,"Omelette Chasseur, Potatoes Julienne, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368760,"Broiled Split Sea Bass, Potatoes Persillade, Fresh String Beans, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368761,"Browned Roast Beef Hash, Fried Banana and Egg Turned over, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368762,"Club Lamb Chop Saute with Chicken Livers, Carrots Vichy, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368763,"COLD Poached Egg in Jelly Colbert, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368764,"COLD Saddle of Lamb, Salad Macedoine, Mint Jelly, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
368777,Pot Coffee (1),coffee (pot),1,4,4,1917,1927,0.2,false,0.25,false
369166,"Kaffee Hag, with Cream",coffee,1,1,1,1933,1933,0.0,false,0.0,false
369167,"Ambassador Coffee, with Cream",coffee,1,1,1,1933,1933,0.0,false,0.0,false
369202,"Broiled Lobster Dinner: Manhattan or Fish Chowder, Clam Broth or Chilled Tomato Juice, Whole Maine Lobster with Pure Butter Sauce, French Fries, Cabbage Slaw, Choice of Any Dessert, Tea or Coffee",coffee with food,1,1,1,1975,1975,0.0,false,0.0,false
369321,Eggs Cocotte Cafe Anglais,coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
369393,"Coffee, Tea, MIlk",coffee,1,1,1,1933,1933,0.0,false,0.0,false
369394,"Iced Coffee, Iced Tea",iced coffee,1,1,1,1933,1933,0.0,false,0.0,false
369412,"Broiled Bluefish Bourguignonne, Potatoes Saute, Grilled Tomato, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
369413,"Poached Egg Daisy, Potatoes Allumette, Fresh String Beans, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,1.0,false,1.0,false
369415,"Vol au Vent of Sweetbread a la Russe, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
369417,"Fricasse of Lamb Printanier with Corn Fritter, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
369418,"COLD Smoked York Ham, Potato Salad, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
369421,"Broiled Fresh Mackerel, Chives Potatoes, Grilled Tomato, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
369422,"Omelette with Tomato, Potatoes Saute, Fried Egg Plant, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
369423,"Broiled Chopped Lamb Steak Bercy, String Beans and Potatoes Menagere, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
369424,"Jambonneau of Capon Bourgeoise, Mashed Potatoes, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
369426,"Sweetbread and Chicken Patty, Asparagus Tips, Choice of Salad, Cheese or Dessert, Coffee or Tea",coffee with food,1,1,1,1933,1933,1.0,false,1.0,false
369563,Coffe Filtre,coffee,1,1,1,1933,1933,0.0,false,0.0,false
369933,Mug of Famous U. S. Grant Hotel Coffee,coffee,1,1,1,1921,1921,0.0,false,0.0,false
370077,Coffee with Cream(Pot for One),coffee (pot),1,1,1,1921,1921,0.0,false,0.0,false
370078,Coffee(Demi-Tasse),espresso,1,1,1,1921,1921,0.0,false,0.0,false
370120,Coffee per Pot with hot Milk,coffee (pot),1,3,3,1921,1921,0.0,false,0.2,false
370155,Pot of Coffee or Tea for one; for two,coffee (pot),1,1,1,1921,1921,0.0,false,0.0,false
370156,Percolator Coffee,coffee,1,1,1,1921,1921,0.0,false,0.0,false
370338,Martha Washington coffee,coffee,1,1,1,0,0,0.0,false,0.0,false
370461,"Coffee ""Windsor Special""",coffee,1,1,1,1921,1921,0.0,false,0.0,false
370462,"Iced Coffee ""Windsor Special""",iced coffee,1,1,1,1921,1921,0.0,false,0.0,false
370463,"Special Coffee ""Windsor Special""",coffee,1,1,1,1921,1921,0.0,false,0.0,false
370644,"Coffee, Pot (served with hot milk or cream)",coffee (pot),1,2,2,1921,1921,0.0,false,0.0,false
370865,Pot of Coffee with Cream and Hot Milk,coffee (pot),1,1,1,1921,1921,0.0,false,0.0,false
371022,Cold Mocha Custard Pudding,mocha pudding,1,2,2,1933,1933,0.0,false,0.0,false
371134,"Ice Cream, Irish coffee",irish coffee,1,1,1,0,0,0.0,false,0.0,false
371144,"Ice Cream Soda, Coffee",coffee ice cream,1,1,1,0,0,0.0,false,0.0,false
371155,"Ice Cream Soda (special flavor), Coffee Royale",coffee,1,1,1,0,0,0.0,false,0.0,false
371156,"Ice Cream Soda (special flavor), Coffee Rum",coffee,1,1,1,0,0,0.0,false,0.0,false
371165,"Sundae, Coffee",coffee sundae,1,1,1,0,0,0.0,false,0.0,false
371169,"Sundae, Mocha",mocha sundae,1,1,1,0,0,0.0,false,0.0,false
371171,"Sundae, Coffee Rum",coffee sundae,1,1,1,0,0,0.0,false,0.0,false
371373,Eggs en Cocotte Café Anglais,coffee with food,1,1,1,1933,1933,0.0,false,0.0,false
371864,"COFFEE, POT SERVED WITH HOT MILK",coffee (pot),1,1,1,1921,1921,0.0,false,0.0,false
371865,"COFFEE, POT SERVED WITH CREAM",coffee (pot),1,1,1,1921,1921,0.0,false,0.0,false
372238,Coffee Oriental,coffee,1,1,1,1920,1920,0.0,false,0.0,false
372239,Large Oriental Coffee,coffee,1,1,1,1920,1920,0.0,false,0.0,false
372469,Pot of coffee or tea with sweet cream,coffee (pot),1,1,1,1921,1921,0.0,false,0.0,false
372553,"Coffee, demi-tasse or cup",coffee,1,1,1,1905,1905,0.0,false,0.0,false
372717,CAFE NOIR A LA DUNBOYNE,coffee,1,1,1,1920,1920,0.0,false,0.0,false
372934,"Chocolate, coffee or vanilla eclairs",coffee eclair,1,6,7,1917,1920,0.15,false,0.2,false
372944,"Vanilla, chocolate, coffee or pistache",coffee ice cream,1,1,1,1920,1920,0.0,false,0.0,false
373047,Demi-tasse.20,espresso,1,1,1,1920,1920,0.0,false,0.0,false
373107,Vanilla ice cream in glass or cafe,coffee glacé,1,2,2,1920,1920,0.25,false,0.25,false
373129,"Special coffee, to order, per cup",coffee,1,25,25,1918,1920,0.2,false,20.0,false
373132,"Frennch coffee, demi-tasse",espresso,1,1,1,1920,1920,0.0,false,0.0,false
373133,"Coffee with cream served in pot, per cup",coffee (pot),1,41,41,1918,1920,0.1,false,0.1,false
373282,COFFEE,coffee,1,167,175,1883,1993,0.05,false,0.75,false
373507,Cafe Noir,coffee,1,146,146,1897,1967,0.15,false,0.15,false
373609,DEMI-TASSE,espresso,1,7,7,1914,1949,0.0,false,0.0,false
373777,Cafe,coffee,1,249,254,1885,1987,0.0,false,3.0,false
374003,Vanilla in glass or cafe,coffee,1,5,5,1920,1920,0.25,false,0.25,false
374097,Mocha Cream Puff,mocha pastry,1,3,3,1916,1920,0.05,false,0.15,false
374107,Turkish coffee,turkish coffee,1,118,118,1906,1919,0.0,false,0.3,false
374211,Cup of Coffee,coffee,1,1,1,1920,1920,0.1,false,0.1,false
374212,Pot of Coffee,coffee (pot),1,23,24,1913,1957,0.1,false,0.35,false
374397,One Pound Coffee,coffee in tin,1,1,1,1920,1920,0.5,false,0.5,false
374437,coffee,coffee,1,55,58,1900,1939,0.05,false,0.4,false
374892,"Iced coffee or tea, glass",iced coffee,1,5,5,1917,1920,0.1,false,0.15,false
374899,"Coffee with cream, served in pot, per cup",coffee (pot),1,1,1,1920,1920,0.1,false,0.1,false
375022,Coffee Per Cup,coffee,1,1,1,1900,1900,0.1,false,0.1,false
375023,Coffee Per Pot For One,coffee (pot),1,1,1,1900,1900,0.15,false,0.15,false
375024,Coffee Per Pot For Two,coffee (pot),1,1,1,1900,1900,0.25,false,0.25,false
375180,French coffee. demi-tasse,espresso,1,1,1,1920,1920,0.1,false,0.1,false
375429,"Iced coffee or tea, per glass",iced coffee,1,6,6,1913,1920,0.1,false,10.0,false
375736,N.Y.C. Special Coffee with Cream(Pot),coffee (pot),1,1,1,0,0,0.25,false,0.25,false
375737,Coffee(Demi-tasse),espresso,1,1,1,0,0,0.15,false,0.15,false
375920,Vanilla in glas or cafe,coffee,1,1,1,1920,1920,0.25,false,0.25,false
375930,"Special Coffee, to order",coffee,1,1,1,1920,1920,0.25,false,0.25,false
375931,French coffee,french coffee,1,39,39,1905,1920,0.1,false,0.25,false
375932,Iced Coffee,iced coffee,1,231,271,1912,1989,0.05,false,25.0,false
375934,Coffee with cream,coffee,1,45,45,1900,1933,0.1,false,0.45,false
376129,Café,coffee,1,71,73,1882,1997,0.0,false,0.0,false
376151,Cafe Filtre,coffee,1,4,4,1919,1967,0.75,false,1.0,false
376223,Coffee hag,coffee,1,2,2,1918,1919,0.0,false,0.4,false
376362,"Iced coffee or tea,  glass",iced coffee,1,1,1,1920,1920,0.15,false,0.15,false
376409,Iced coffee with cream,iced coffee,1,19,19,1913,1919,0.0,false,0.3,false
376424,Coffee Pot (for one),coffee (pot),1,1,1,1919,1919,0.25,false,0.25,false
376545,Demi-tasse,espresso,1,1,1,1919,1919,0.15,false,0.15,false
376602,Iced Tea or Coffee,iced coffee,1,17,20,1912,1959,0.05,false,10.0,false
376971,Kaffee HAG,coffee,1,7,7,1917,1919,0.0,false,0.3,false
377003,Coffee Cream Puff,coffee pastry,1,3,3,1919,1919,0.2,false,0.2,false
377522,"Coffee, pot for one",coffee (pot),1,1,1,1919,1919,0.2,false,0.2,false
377548,Sweet Coffee Twist,coffee pastry,1,2,3,1919,1919,0.1,false,0.1,false
377783,"Iced coffee, glass",iced coffee,1,6,7,1915,1920,0.1,false,0.15,false
377814,"French coffee, Demi-tasse",espresso,1,1,1,1920,1920,0.1,false,0.1,false
377983,Café Parfait,coffee parfait,1,41,49,1912,1919,0.3,false,40.0,false
377985,Coffee Demi-Tasse,espresso,1,4,4,1913,1919,0.05,false,0.15,false
377987,Coffee with hot milk or cream,coffee,1,7,7,1917,1919,0.2,false,0.25,false
378266,"Ice cream, Vanilla in cafe",coffee ice cream,1,1,1,1920,1920,0.25,false,0.25,false
378288,Special coffee,coffee,1,46,46,1913,1920,0.0,false,0.35,false
378293,"French Coffee, demi-tasse",espresso,1,1,1,1920,1920,0.1,false,0.1,false
378612,Mocha cake,mocha cake,1,1,1,1919,1919,0.2,false,0.2,false
378775,Kaffee Hag (cup),coffee,1,1,1,1919,1919,0.1,false,0.1,false
378785,Kaffee Hag (cup) with Cream,coffee,1,1,1,1919,1919,0.15,false,0.15,false
378791,Tea or Coffee (cup),coffee,1,1,1,1919,1919,0.1,false,0.1,false
378798,Tea or Coffee (pot),coffee (pot),1,1,1,1919,1919,0.2,false,0.2,false
378832,"Caramel, chocolate. coffee, vanilla or pistachio ice cream",coffee ice cream,1,1,1,1919,1919,0.25,false,0.25,false
378852,"Coffee with cream or milk, pot for one",coffee (pot),1,1,1,1919,1919,0.25,false,0.25,false
379011,Pot of Fresh Coffee with Cream,coffee (pot),1,5,5,1917,1919,0.1,false,0.1,false
379076,Coffee with hot milk,coffee,1,5,5,1917,1919,0.2,false,0.25,false
379166,"Coffee, per person (in pot) with cream",coffee (pot),1,11,11,1917,1919,0.15,false,15.0,false
379167,Demi-tasse with Cream,espresso,1,9,9,1916,1919,0.15,false,0.2,false
379170,Kaffee Ha,coffee,1,1,1,1919,1919,0.2,false,0.2,false
379171,Deviled Coffee,coffee,1,13,13,1917,1919,0.35,false,0.35,false
379173,Special-Coffee Parisienne in French Pot (for 2),coffee (pot),1,6,6,1917,1919,0.35,false,0.35,false
379256,Demi-Tasse,espresso,1,64,72,1913,1985,0.05,false,0.95,false
379257,Special [Coffee],coffee,1,1,1,1919,1919,0.3,false,0.3,false
379258,Turkish [Coffee],turkish coffee,1,1,1,1919,1919,0.25,false,0.25,false
379350,Iced tea or coffee,iced coffee,1,5,5,1913,1919,0.05,false,0.1,false
379438,Iced coffee with whipped cream,iced coffee,1,5,5,1917,1919,0.1,false,0.15,false
379486,"Iced Cocoa, Tea, Coffee",iced coffee,1,1,1,1919,1919,0.1,false,0.1,false
379491,"coffee, special",coffee,1,2,2,1919,1919,0.3,false,0.3,false
379492,"coffee, moka, astor",coffee,1,1,1,1919,1919,0.3,false,0.3,false
